cliente_id;idade;genero;uf;data_cadastro
12717;57;F;RS;2023-11-27
12718;50;M;SC;2023-02-15
12719;29;;MG;2025-02-06
12720;19;F;RS;2025-01-07
12721;45;M;ES;2024-09-27
12722;27;F;SP;2023-10-26
12723;39;M;SC;2023-06-09
12724;34;F;SP;2024-06-03
12725;43;F;MG;2025-04-12
12726;20;F;RS;2024-02-22
12727;24;Outro;RS;2022-02-07
12728;61;F;SP;2023-07-28
12729;25;F;PR;2023-03-22
12730;37;M;ES;2023-11-25
12731;29;F;SP;2024-06-14
12732;52;F;ES;2025-01-31
12733;34;F;RJ;2022-05-14
12734;45;M;ES;2022-05-27
12735;58;F;MG;2021-11-13
12736;27;F;PR;2021-10-30
12737;39;F;SC;2024-01-31
12738;55;;SP;2025-06-01
12739;50;F;SC;2024-08-28
12740;39;F;PR;2021-03-23
12741;61;F;ES;2022-10-20
12742;54;F;SP;2021-07-12
12743;30;F;PR;2021-08-12
12744;44;Outro;MG;2021-02-22
12745;32;F;RJ;2023-10-12
12746;39;M;RS;2021-12-11
12747;47;M;RJ;2024-01-14
12748;60;F;MG;2023-09-14
12749;57;F;SC;2022-10-03
12750;54;Outro;RJ;2021-07-30
12751;51;M;MG;2023-05-14
12752;61;F;ES;2023-02-15
12753;51;F;SC;2023-07-04
12754;52;F;SC;2021-07-02
12755;59;F;RS;2024-07-19
12756;36;F;MG;2022-05-21
12757;25;;RJ;2024-06-04
12758;56;F;RS;2021-01-12
12759;50;M;RS;2021-04-03
12760;61;M;ES;2021-11-26
12761;45;F;SC;2021-07-09
12762;54;M;MG;2025-06-10
12763;42;F;MG;2023-05-16
12764;53;F;RS;2023-08-12
12765;34;F;SC;2023-10-19
12766;41;F;SC;2021-10-20
12767;38;F;ES;2021-09-18
12768;19;;SC;2022-12-11
12769;48;M;SP;2021-11-19
12770;61;F;RJ;2021-01-10
12771;50;M;SC;2023-08-23
12772;47;F;SP;2021-03-29
12773;29;F;ES;2021-12-06
12774;61;F;ES;2024-09-03
12775;29;F;PR;2025-04-22
12776;41;F;PR;2024-05-31
12777;41;F;ES;2022-11-18
12778;28;F;PR;2021-07-28
12779;30;F;MG;2023-12-09
12780;44;Outro;SP;2025-04-09
12781;25;;ES;2023-07-11
12782;27;M;MG;2025-06-30
12783;25;F;RJ;2021-09-20
12784;37;M;RJ;2024-05-14
12785;25;M;PR;2025-09-01
12786;26;M;PR;2025-03-01
12787;24;F;MG;2022-11-01
12788;31;F;RJ;2025-11-12
12789;45;F;SC;2025-01-28
12790;19;F;ES;2025-07-17
12791;60;F;SC;2021-01-20
12792;25;M;SP;2022-07-22
12793;30;M;RS;2023-08-28
12794;38;F;PR;2024-02-06
12795;64;F;MG;2021-05-20
12796;45;F;SC;2024-01-20
12797;52;F;PR;2021-09-28
12798;40;F;MG;2024-09-14
12799;63;M;RJ;2024-05-18
12800;32;F;PR;2025-09-08
12801;19;M;RS;2025-05-16
12802;29;M;SC;2025-01-18
12803;53;M;MG;2021-10-11
12804;20;F;MG;2022-01-01
12805;22;F;SC;2022-04-29
12806;20;F;RS;2021-01-03
12807;64;F;PR;2023-10-01
12808;36;F;SP;2023-02-23
12809;19;M;ES;2021-06-13
12810;61;;RS;2022-01-23
12811;54;M;RJ;2023-09-22
12812;34;F;SC;2023-10-30
12813;31;F;RS;2023-10-13
12814;45;F;SC;2024-10-21
12815;44;F;PR;2021-01-12
12816;27;M;PR;2021-03-15
12817;20;F;SP;2021-08-26
12818;53;F;RJ;2024-02-06
12819;55;M;PR;2023-07-04
12820;42;F;SP;2025-03-29
12821;39;;SC;2021-08-22
12822;56;F;ES;2025-01-02
12823;64;M;MG;2025-11-16
12824;47;F;ES;2025-02-13
12825;38;F;ES;2024-01-21
12826;47;F;ES;2023-05-22
12827;45;M;ES;2024-05-06
12828;48;M;MG;2024-02-14
12829;43;F;SC;2025-07-25
12830;60;Outro;RJ;2024-10-20
12831;39;M;RJ;2021-06-02
12832;38;F;SC;2025-07-15
12833;18;M;SP;2024-02-06
12834;54;F;SP;2022-06-12
12835;30;F;PR;2023-03-22
12836;38;F;ES;2021-02-25
12837;63;F;ES;2025-01-15
12838;26;F;MG;2024-11-16
12839;34;F;ES;2022-09-07
12840;64;F;MG;2024-05-16
12841;38;Outro;PR;2025-03-14
12842;48;F;RS;2023-07-23
12843;56;M;SP;2022-10-25
12844;39;F;SP;2025-12-03
12845;29;F;PR;2025-04-28
12846;23;M;PR;2021-10-27
12847;33;F;SC;2023-09-03
12848;43;F;ES;2022-09-22
12849;22;F;SP;2024-07-26
12850;26;F;RJ;2021-05-24
12851;63;F;PR;2025-10-30
12852;57;F;SP;2024-05-12
12853;31;F;SP;2021-08-17
12854;61;M;MG;2024-07-12
12855;59;M;RS;2022-04-11
12856;47;F;SP;2021-05-17
12857;43;F;PR;2021-08-28
12858;62;F;RS;2025-09-18
12859;46;M;RS;2022-03-25
12860;36;F;ES;2024-08-31
12861;64;F;SP;2021-05-31
12862;25;F;RJ;2024-09-10
12863;40;M;PR;2024-11-27
12864;59;F;ES;2023-03-14
12865;52;F;SC;2021-12-19
12866;48;M;ES;2024-02-08
12867;52;F;PR;2022-04-11
12868;49;M;SC;2023-11-30
12869;22;F;ES;2022-10-16
12870;33;M;RJ;2024-09-25
12871;34;F;SP;2024-10-27
12872;49;F;PR;2025-03-29
12873;55;F;SP;2025-03-11
12874;49;F;SP;2021-02-22
12875;37;F;ES;2024-01-09
12876;19;F;PR;2025-11-04
12877;37;F;SP;2021-12-17
12878;64;F;MG;2025-04-24
12879;35;M;RJ;2023-01-09
12880;18;F;SC;2021-12-06
12881;46;Outro;ES;2024-02-19
12882;46;F;PR;2021-03-06
12883;36;F;PR;2025-01-03
12884;61;F;ES;2021-10-23
12885;57;M;SP;2023-07-31
12886;23;M;ES;2021-07-24
12887;61;Outro;RS;2022-10-09
12888;56;F;PR;2025-04-30
12889;63;F;MG;2024-07-25
12890;25;M;RS;2021-05-15
12891;41;M;SP;2022-01-13
12892;37;Outro;SC;2023-12-12
12893;31;F;ES;2025-10-31
12894;22;M;PR;2023-05-18
12895;58;F;SC;2022-08-03
12896;57;F;PR;2023-10-14
12897;51;F;PR;2022-12-11
12898;33;M;MG;2021-03-08
12899;62;F;SP;2021-01-03
12900;24;F;ES;2025-05-13
12901;33;F;SP;2025-01-14
12902;24;F;PR;2022-05-25
12903;44;F;MG;2025-11-27
12904;31;F;SC;2025-01-01
12905;31;F;RS;2023-02-16
12906;61;M;MG;2025-04-01
12907;50;F;PR;2021-04-12
12908;50;F;SP;2024-12-31
12909;61;Outro;SC;2023-03-10
12910;37;F;SP;2023-01-04
12911;64;M;MG;2023-11-11
12912;53;F;SC;2022-01-22
12913;24;Outro;RJ;2022-06-17
12914;49;F;MG;2021-04-02
12915;20;M;SC;2024-03-02
12916;56;F;MG;2023-04-19
12917;46;Outro;ES;2022-05-20
12918;41;F;MG;2025-01-16
12919;39;F;RS;2023-04-21
12920;23;F;RJ;2022-11-18
12921;41;Outro;SC;2022-12-26
12922;57;M;SC;2021-05-28
12923;40;F;MG;2023-07-23
12924;55;F;SP;2024-06-09
12925;27;F;ES;2023-06-03
12926;33;F;RS;2024-04-03
12927;28;F;ES;2021-11-10
12928;49;;MG;2022-10-19
12929;62;M;ES;2021-10-25
12930;23;Outro;ES;2021-08-11
12931;41;F;MG;2021-12-19
12932;50;M;RJ;2022-02-20
12933;29;F;SC;2021-03-03
12934;44;F;MG;2022-08-31
12935;55;F;SP;2022-09-16
12936;35;F;PR;2022-01-11
12937;62;;RJ;2022-08-22
12938;56;F;MG;2022-02-09
12939;30;M;RJ;2023-07-18
12940;57;M;PR;2024-07-02
12941;47;F;ES;2025-01-14
12942;58;F;ES;2022-01-25
12943;30;F;PR;2025-07-07
12944;51;F;ES;2023-02-05
12945;53;M;RJ;2021-12-14
12946;47;Outro;ES;2025-03-06
12947;42;F;PR;2024-09-07
12948;19;Outro;PR;2025-04-17
12949;53;F;SC;2023-12-24
12950;35;F;PR;2024-03-23
12951;22;F;SP;2023-08-16
12952;36;F;RS;2022-06-01
12953;59;F;RJ;2024-11-19
12954;35;F;PR;2021-11-26
12955;49;F;SC;2025-01-26
12956;38;F;RJ;2025-10-12
12957;27;F;SC;2023-09-01
12958;54;F;SP;2021-04-02
12959;39;F;RJ;2024-05-30
12960;30;F;MG;2021-07-09
12961;34;M;RS;2022-07-26
12962;26;F;RS;2021-07-24
12963;41;F;SP;2021-07-31
12964;61;M;SP;2023-02-09
12965;31;F;ES;2021-03-30
12966;63;M;PR;2025-11-07
12967;25;F;SP;2023-08-13
12968;54;F;RS;2021-12-29
12969;36;F;RJ;2024-10-26
12970;45;F;MG;2021-11-28
12971;63;M;RJ;2023-07-10
12972;58;F;RS;2022-12-09
12973;47;;RJ;2024-12-20
12974;24;F;MG;2023-04-24
12975;43;Outro;SC;2025-01-18
12976;57;F;ES;2022-11-26
12977;63;F;RS;2022-02-26
12978;63;F;PR;2023-02-02
12979;28;F;RS;2023-01-06
12980;31;M;SP;2024-04-09
12981;38;F;PR;2022-12-11
12982;25;M;ES;2021-09-06
12983;20;F;SC;2021-06-30
12984;45;F;MG;2025-02-07
12985;46;F;PR;2022-04-28
12986;40;M;RS;2024-11-08
12987;35;F;RJ;2023-02-28
12988;52;Outro;SP;2024-11-28
12989;30;;SP;2024-03-30
12990;29;M;SC;2021-09-05
12991;64;F;ES;2021-11-15
12992;22;F;ES;2023-08-22
12993;56;F;MG;2022-12-01
12994;28;Outro;ES;2022-06-15
12995;28;;PR;2025-11-15
12996;64;F;SP;2024-02-11
12997;59;F;MG;2022-07-17
12998;64;M;RS;2024-09-29
12999;48;F;ES;2021-05-03
13000;48;F;RJ;2023-01-20
13001;30;;SP;2021-11-15
13002;31;M;MG;2025-05-17
13003;62;Outro;SP;2025-02-10
13004;59;F;PR;2024-12-07
13005;42;F;SC;2022-08-09
13006;50;F;ES;2021-09-02
13007;50;F;SC;2022-06-28
13008;32;F;RS;2025-01-20
13009;33;M;ES;2021-06-02
13010;61;Outro;ES;2022-10-18
13011;55;F;RS;2021-01-15
13012;23;F;RJ;2025-01-06
13013;61;F;PR;2024-08-20
13014;42;F;RJ;2021-09-02
13015;32;F;RS;2023-03-02
13016;21;F;PR;2022-07-21
13017;21;F;PR;2022-07-08
13018;47;M;RS;2023-06-18
13019;51;F;PR;2025-01-18
13020;44;F;ES;2024-10-14
13021;48;M;RS;2021-02-21
13022;49;F;ES;2021-01-11
13023;61;;ES;2023-04-03
13024;56;F;RJ;2025-06-12
13025;26;Outro;MG;2021-08-15
13026;58;F;SC;2021-04-24
13027;25;F;RS;2025-04-10
13028;31;F;RS;2022-08-27
13029;50;;RS;2024-01-16
13030;40;F;PR;2022-08-16
13031;38;F;RS;2024-06-27
13032;29;F;RS;2024-06-27
13033;19;F;RJ;2023-07-26
13034;30;F;ES;2024-12-15
13035;21;;SC;2021-07-29
13036;37;Outro;ES;2023-08-09
13037;31;F;MG;2025-03-25
13038;47;F;ES;2023-10-02
13039;46;F;PR;2022-09-03
13040;25;F;SP;2025-04-21
13041;29;M;RS;2023-12-17
13042;58;M;SC;2023-12-23
13043;55;F;RS;2021-12-04
13044;43;F;ES;2022-12-26
13045;19;M;MG;2023-03-26
13046;57;F;SC;2022-06-16
13047;31;F;SP;2023-01-29
13048;23;M;SC;2021-01-06
13049;59;F;RS;2022-08-08
13050;57;M;RS;2022-09-11
13051;48;F;PR;2025-06-17
13052;34;F;PR;2025-03-15
13053;42;F;PR;2023-03-08
13054;49;F;MG;2025-01-24
13055;29;F;SP;2021-12-22
13056;30;M;PR;2021-08-07
13057;36;M;RS;2022-01-02
13058;61;F;ES;2023-06-08
13059;42;M;SP;2022-07-15
13060;48;M;PR;2021-12-30
13061;54;M;SP;2024-11-14
13062;42;M;SC;2024-08-11
13063;33;F;ES;2022-05-20
13064;55;F;RJ;2024-08-04
13065;60;M;PR;2021-06-26
13066;40;F;ES;2024-08-15
13067;31;M;MG;2025-07-02
13068;23;F;SC;2024-07-31
13069;42;F;PR;2023-03-24
13070;40;F;RJ;2022-07-31
13071;60;F;SC;2023-03-29
13072;29;F;ES;2023-12-14
13073;30;M;SC;2023-03-30
13074;53;F;ES;2024-09-05
13075;56;F;SP;2022-04-24
13076;51;F;PR;2025-04-15
13077;23;F;RJ;2025-11-17
13078;55;F;MG;2022-12-23
13079;57;M;SP;2024-05-29
13080;25;M;PR;2025-09-02
13081;25;M;RJ;2024-09-28
13082;57;F;SP;2024-05-22
13083;50;F;RJ;2024-09-07
13084;51;M;SC;2022-08-04
13085;61;F;RJ;2023-01-16
13086;32;F;SP;2023-11-05
13087;53;M;SP;2025-02-12
13088;52;M;PR;2023-05-28
13089;63;F;SP;2021-05-14
13090;39;F;RS;2022-12-19
13091;40;F;RS;2023-11-14
13092;57;F;SC;2022-01-12
13093;62;F;RS;2025-06-09
13094;39;F;PR;2024-03-11
13095;22;F;RJ;2022-10-14
13096;48;M;SP;2025-01-02
13097;30;M;PR;2024-09-09
13098;45;F;PR;2024-02-20
13099;37;F;MG;2024-08-16
13100;50;F;PR;2024-09-26
13101;33;F;PR;2024-04-17
13102;46;F;MG;2024-05-16
13103;40;;ES;2021-06-15
13104;41;F;SC;2023-12-01
13105;51;F;SP;2025-07-16
13106;24;F;MG;2025-04-29
13107;55;F;RS;2024-01-04
13108;54;F;PR;2025-02-12
13109;21;F;PR;2024-10-03
13110;51;F;SP;2021-09-29
13111;59;F;SC;2023-09-17
13112;39;F;RS;2021-06-15
13113;22;M;RJ;2023-02-01
13114;59;F;MG;2024-01-15
13115;40;M;ES;2022-10-11
13116;32;F;SP;2023-04-25
13117;48;M;SP;2022-07-05
13118;26;F;MG;2022-08-22
13119;60;F;PR;2021-06-04
13120;42;F;PR;2025-08-23
13121;42;F;ES;2025-05-19
13122;38;F;MG;2024-05-31
13123;26;F;SP;2022-02-21
13124;55;M;RS;2024-10-17
13125;39;F;MG;2024-10-01
13126;60;F;RJ;2024-03-15
13127;40;F;SP;2025-10-06
13128;21;F;ES;2021-03-08
13129;46;M;ES;2022-06-01
13130;32;;SP;2023-12-19
13131;18;F;PR;2023-10-04
13132;47;F;SP;2022-08-11
13133;46;M;SP;2023-02-11
13134;37;F;RJ;2023-01-30
13135;50;F;SP;2023-11-06
13136;58;;SC;2025-05-30
13137;61;F;RS;2025-02-18
13138;53;F;SC;2021-06-25
13139;39;M;MG;2021-11-18
13140;30;;MG;2025-01-24
13141;24;M;RS;2021-05-16
13142;25;F;ES;2022-03-04
13143;45;Outro;PR;2023-07-20
13144;62;;ES;2023-06-30
13145;60;Outro;RJ;2022-11-11
13146;26;F;SP;2025-04-15
13147;42;M;RS;2021-11-18
13148;33;M;ES;2024-09-21
13149;27;F;SP;2023-02-20
13150;28;F;ES;2025-03-17
13151;48;M;SP;2021-06-20
13152;29;M;ES;2023-07-13
13153;48;M;SC;2021-05-09
13154;31;F;SC;2022-11-11
13155;61;F;SC;2024-12-12
13156;49;F;RS;2022-02-01
13157;34;M;MG;2021-03-02
13158;52;F;RS;2024-02-15
13159;18;M;RS;2025-07-17
13160;46;F;RJ;2025-12-01
13161;21;Outro;ES;2022-04-18
13162;40;F;MG;2023-01-08
13163;45;M;RS;2022-02-01
13164;33;;RS;2023-03-15
13165;29;M;PR;2023-08-15
13166;38;F;ES;2025-09-18
13167;62;F;SP;2025-06-09
13168;34;M;RJ;2024-05-26
13169;57;F;MG;2022-10-17
13170;30;M;MG;2025-02-09
13171;49;M;RJ;2022-08-25
13172;54;;ES;2021-09-25
13173;32;F;SP;2021-03-17
13174;29;M;PR;2023-12-29
13175;32;F;ES;2025-01-08
13176;51;F;RJ;2024-08-14
13177;23;F;ES;2025-02-06
13178;34;M;RS;2024-03-29
13179;37;M;ES;2023-06-17
13180;26;F;RJ;2023-10-29
13181;22;F;RJ;2025-10-21
13182;40;M;PR;2025-02-17
13183;50;M;RJ;2023-04-02
13184;55;M;RJ;2021-03-29
13185;31;;RJ;2024-03-10
13186;34;M;RS;2025-04-14
13187;36;F;RS;2022-06-09
13188;50;F;RS;2023-04-06
13189;18;F;MG;2022-07-29
13190;30;M;RJ;2024-09-28
13191;63;F;RJ;2022-11-18
13192;44;M;RJ;2023-09-02
13193;23;F;PR;2024-05-24
13194;23;Outro;RS;2022-05-21
13195;50;M;ES;2025-11-06
13196;47;F;RS;2025-06-11
13197;63;F;RJ;2021-03-15
13198;52;F;RJ;2023-03-17
13199;40;M;PR;2022-08-04
13200;27;M;ES;2023-12-29
13201;36;F;PR;2021-08-11
13202;45;F;SC;2023-06-16
13203;40;F;SP;2022-01-21
13204;21;F;SP;2024-08-01
13205;37;F;SP;2021-05-02
13206;36;F;RJ;2025-12-04
13207;59;F;PR;2023-01-03
13208;44;F;RJ;2025-01-04
13209;51;M;SP;2023-04-03
13210;21;M;ES;2022-04-02
13211;55;F;ES;2021-06-13
13212;24;M;SC;2024-07-10
13213;24;F;PR;2021-04-02
13214;43;F;SC;2021-12-02
13215;43;Outro;RS;2022-08-09
13216;36;F;ES;2023-07-24
13217;26;F;SP;2021-11-10
13218;37;F;SC;2022-08-25
13219;59;F;SC;2023-09-21
13220;62;M;SC;2023-06-29
13221;33;F;PR;2025-01-29
13222;34;F;RS;2025-07-23
13223;39;M;PR;2024-11-25
13224;30;F;SP;2022-07-15
13225;29;F;SP;2025-06-10
13226;27;Outro;SP;2022-04-30
13227;18;F;SC;2022-10-18
13228;49;M;SP;2025-07-29
13229;47;;RS;2022-09-19
13230;25;F;PR;2024-07-24
13231;38;F;ES;2021-03-07
13232;39;F;SP;2025-09-19
13233;35;M;MG;2021-07-20
13234;19;F;PR;2022-04-13
13235;61;M;RJ;2022-03-10
13236;26;;ES;2021-05-18
13237;20;M;PR;2023-10-13
13238;43;Outro;SP;2023-12-12
13239;38;M;SC;2025-10-15
13240;47;Outro;RS;2025-01-15
13241;45;F;MG;2024-03-27
13242;53;M;RJ;2023-03-13
13243;43;M;ES;2023-05-12
13244;51;F;SP;2024-05-14
13245;25;F;PR;2024-09-27
13246;27;F;PR;2024-09-01
13247;60;F;ES;2021-05-16
13248;31;F;MG;2024-01-04
13249;57;F;SC;2022-03-25
13250;32;;RS;2021-03-10
13251;34;F;SP;2023-08-11
13252;35;M;ES;2023-03-24
13253;49;F;ES;2025-05-04
13254;55;F;PR;2024-05-10
13255;40;F;ES;2023-10-12
13256;63;F;RJ;2025-05-17
13257;40;M;RJ;2024-04-05
13258;52;M;SP;2025-10-07
13259;56;M;ES;2025-08-12
13260;32;F;PR;2024-02-19
13261;41;M;SC;2021-04-07
13262;45;F;SP;2022-01-12
13263;33;F;MG;2025-02-23
13264;33;M;PR;2023-12-13
13265;57;M;MG;2021-01-09
13266;56;F;SP;2023-10-02
13267;23;Outro;RJ;2021-11-27
13268;19;M;PR;2021-09-08
13269;30;F;SC;2021-12-26
13270;61;F;PR;2021-12-15
13271;64;;SP;2021-05-04
13272;26;M;PR;2022-09-26
13273;51;F;PR;2021-07-18
13274;34;F;SP;2023-04-09
13275;44;F;RS;2024-12-05
13276;46;F;ES;2024-11-04
13277;54;F;SP;2023-07-07
13278;60;F;PR;2025-03-09
13279;39;M;SC;2024-01-24
13280;41;Outro;SC;2021-01-30
13281;24;;SP;2024-01-21
13282;51;M;PR;2022-08-19
13283;29;Outro;MG;2023-11-05
13284;40;M;MG;2022-10-17
13285;32;F;RJ;2023-04-01
13286;50;Outro;RS;2022-04-05
13287;30;F;SP;2025-10-11
13288;40;F;SP;2021-01-23
13289;55;F;MG;2021-11-22
13290;49;F;MG;2023-05-27
13291;62;F;MG;2025-08-07
13292;52;M;SC;2024-01-16
13293;18;F;SC;2024-05-01
13294;64;;RJ;2022-11-16
13295;62;F;RJ;2021-09-20
13296;22;Outro;ES;2024-12-23
13297;30;F;SC;2023-03-18
13298;22;F;SP;2024-10-15
13299;49;F;RJ;2025-05-05
13300;38;M;PR;2022-03-09
13301;41;F;SP;2022-07-14
13302;35;F;ES;2022-05-23
13303;38;F;MG;2021-02-18
13304;27;F;ES;2021-06-17
13305;41;;SP;2025-08-30
13306;57;F;MG;2022-03-17
13307;64;M;ES;2022-08-17
13308;38;M;ES;2025-05-18
13309;42;F;SP;2021-08-16
13310;40;F;RJ;2021-08-02
13311;39;F;PR;2025-07-24
13312;21;F;ES;2023-05-30
13313;51;F;PR;2024-03-23
13314;23;F;SC;2025-11-13
13315;45;F;SC;2022-08-31
13316;48;M;SP;2024-12-01
13317;52;M;RS;2025-11-03
13318;56;M;SP;2023-01-20
13319;59;F;RS;2023-11-08
13320;40;F;RS;2022-04-12
13321;23;F;RS;2021-12-10
13322;33;F;RJ;2021-11-20
13323;19;F;RS;2024-06-23
13324;41;Outro;MG;2023-12-20
13325;34;F;PR;2025-02-26
13326;62;F;ES;2025-07-24
13327;18;M;MG;2023-05-12
13328;23;M;SC;2023-12-09
13329;22;F;SC;2022-11-09
13330;62;F;PR;2022-11-11
13331;46;M;PR;2024-06-30
13332;29;F;RS;2023-04-28
13333;56;F;MG;2024-11-07
13334;64;M;MG;2024-08-25
13335;20;Outro;RJ;2022-07-30
13336;18;F;ES;2022-06-29
13337;44;F;ES;2021-02-27
13338;41;F;ES;2021-03-05
13339;61;F;RS;2023-06-18
13340;36;F;SC;2021-05-05
13341;25;;SC;2021-03-02
13342;61;F;MG;2022-01-15
13343;64;F;RJ;2023-09-05
13344;19;F;SP;2025-11-20
13345;47;F;RJ;2024-03-07
13346;47;F;SC;2021-03-07
13347;56;F;RS;2024-04-17
13348;62;M;MG;2023-03-09
13349;49;F;RJ;2024-04-09
13350;18;F;MG;2023-01-25
13351;55;F;PR;2022-09-24
13352;30;F;PR;2024-09-29
13353;28;F;SP;2025-09-24
13354;27;M;SC;2024-04-25
13355;43;Outro;RS;2023-08-16
13356;37;F;PR;2021-08-15
13357;34;M;SP;2024-07-13
13358;34;F;ES;2021-07-11
13359;21;F;MG;2023-01-22
13360;22;M;RS;2025-06-18
13361;40;F;ES;2024-02-24
13362;63;F;ES;2023-08-14
13363;27;F;SP;2025-02-06
13364;63;F;MG;2021-04-09
13365;45;F;SP;2021-12-10
13366;50;F;RJ;2021-08-31
13367;60;F;ES;2021-01-20
13368;43;M;MG;2025-07-11
13369;46;F;ES;2021-12-25
13370;44;F;RJ;2022-03-09
13371;35;F;SC;2023-09-27
13372;57;M;RJ;2022-09-03
13373;27;F;SC;2022-05-02
13374;59;M;MG;2021-11-26
13375;22;F;MG;2025-08-18
13376;27;Outro;RS;2024-08-23
13377;38;F;RJ;2021-07-04
13378;41;F;ES;2021-12-01
13379;55;F;PR;2022-05-21
13380;20;F;ES;2022-04-08
13381;57;F;PR;2023-09-22
13382;48;F;SP;2021-01-03
13383;58;F;MG;2022-10-31
13384;54;F;RJ;2021-06-24
13385;19;Outro;SP;2025-05-24
13386;19;;ES;2025-04-06
13387;56;F;PR;2023-09-27
13388;59;F;SC;2021-10-25
13389;61;F;MG;2021-04-28
13390;51;M;PR;2023-02-28
13391;59;M;ES;2022-10-04
13392;37;Outro;RS;2021-07-25
13393;50;F;ES;2025-09-29
13394;21;M;RJ;2024-03-04
13395;62;M;SP;2024-05-11
13396;61;F;MG;2023-11-25
13397;28;M;RJ;2021-01-30
13398;59;F;PR;2024-12-22
13399;64;F;RS;2023-07-31
13400;22;;SP;2023-04-03
13401;42;F;MG;2021-09-14
13402;54;M;PR;2024-11-05
13403;51;F;MG;2021-07-01
13404;26;M;MG;2021-07-27
13405;23;M;SC;2023-05-29
13406;35;Outro;SC;2025-07-23
13407;31;M;RS;2025-05-18
13408;36;F;SP;2025-01-02
13409;31;F;SC;2021-12-08
13410;57;M;PR;2025-06-01
13411;34;F;SC;2022-01-13
13412;52;M;RS;2022-02-15
13413;46;F;RS;2025-03-31
13414;59;M;RJ;2022-01-18
13415;34;F;RJ;2025-01-28
13416;60;Outro;RJ;2024-11-17
13417;25;M;RS;2023-04-17
13418;18;F;MG;2022-07-25
13419;62;F;ES;2024-03-20
13420;53;Outro;SP;2025-07-02
13421;24;M;RJ;2022-01-04
13422;63;F;SP;2024-02-05
13423;22;;SC;2024-03-08
13424;41;F;MG;2021-10-07
13425;45;F;SP;2021-03-13
13426;60;M;RJ;2022-09-15
13427;34;F;RJ;2022-05-20
13428;54;F;RS;2025-10-28
13429;37;M;MG;2023-08-08
13430;20;F;MG;2021-04-16
13431;54;F;PR;2025-03-05
13432;43;F;MG;2021-06-08
13433;32;F;ES;2024-03-19
13434;25;F;ES;2021-01-14
13435;30;M;RJ;2021-01-05
13436;20;F;SC;2023-10-16
13437;18;M;MG;2025-07-21
13438;26;M;ES;2024-07-20
13439;48;M;RS;2024-09-23
13440;58;F;ES;2021-07-30
13441;43;F;RS;2021-11-23
13442;34;F;PR;2023-05-08
13443;51;M;SC;2025-10-19
13444;26;F;RS;2022-04-11
13445;30;F;SC;2024-01-08
13446;22;F;MG;2025-06-17
13447;58;M;PR;2025-11-09
13448;30;F;SC;2023-01-16
13449;18;;SC;2021-06-26
13450;42;F;RS;2025-11-26
13451;64;F;SP;2021-05-12
13452;21;F;PR;2023-02-16
13453;53;F;SC;2024-08-08
13454;27;Outro;SP;2025-09-11
13455;45;F;SP;2024-11-02
13456;23;F;SC;2022-02-20
13457;44;M;RS;2021-12-10
13458;29;M;MG;2024-11-01
13459;20;;SP;2022-04-30
13460;63;F;SP;2024-03-15
13461;50;F;PR;2025-08-06
13462;27;F;MG;2025-04-05
13463;48;M;RS;2025-05-13
13464;32;F;MG;2024-08-12
13465;24;;SP;2022-08-01
13466;53;M;RS;2021-12-11
13467;31;Outro;PR;2024-11-21
13468;31;;PR;2022-04-20
13469;20;F;PR;2022-06-09
13470;63;F;PR;2025-05-17
13471;20;F;RJ;2021-02-15
13472;39;F;RS;2025-06-17
13473;36;F;SC;2023-09-08
13474;52;F;SP;2024-12-22
13475;29;F;SP;2024-05-31
13476;22;F;SP;2021-01-23
13477;27;F;MG;2021-03-08
13478;58;F;RS;2022-09-18
13479;50;F;MG;2025-02-15
13480;30;F;PR;2021-07-25
13481;52;F;SC;2025-05-21
13482;49;M;RS;2025-05-05
13483;28;F;MG;2025-08-04
13484;55;M;ES;2021-09-15
13485;41;F;RS;2022-06-30
13486;52;F;SP;2023-03-19
13487;36;F;SP;2021-09-10
13488;23;F;RJ;2025-05-24
13489;57;F;RJ;2024-04-27
13490;62;M;ES;2021-06-02
13491;61;Outro;RJ;2025-10-05
13492;59;;SC;2021-03-18
13493;52;M;PR;2022-12-04
13494;21;F;PR;2022-06-24
13495;50;F;RS;2022-12-26
13496;30;M;SP;2022-01-04
13497;53;M;PR;2022-07-22
13498;60;F;RJ;2022-09-16
13499;36;Outro;ES;2025-11-14
13500;60;F;SC;2024-03-23
13501;29;F;PR;2021-06-04
13502;28;;SP;2023-03-05
13503;23;Outro;SP;2021-09-28
13504;29;M;SC;2022-07-16
13505;44;F;RJ;2025-03-13
13506;58;F;PR;2024-11-14
13507;42;F;RJ;2023-12-28
13508;59;M;SP;2021-05-12
13509;20;F;ES;2025-08-21
13510;20;F;PR;2023-04-25
13511;37;F;RS;2021-09-22
13512;45;F;ES;2025-09-02
13513;40;F;SC;2021-08-08
13514;20;Outro;PR;2025-04-25
13515;59;F;SP;2023-06-18
13516;41;M;PR;2023-07-26
13517;60;F;SP;2023-09-16
13518;57;M;MG;2021-10-16
13519;23;Outro;SP;2024-01-08
13520;37;F;SP;2023-01-21
13521;28;F;SC;2025-05-15
13522;49;F;PR;2021-11-16
13523;44;F;ES;2021-11-14
13524;38;M;SP;2022-05-02
13525;61;F;PR;2024-11-15
13526;30;F;SP;2025-11-08
13527;39;M;RJ;2022-08-11
13528;52;F;RJ;2021-02-08
